speakerID,lexical_token,feedback_start,feedback_end,predicted_function
sw02025A,exactly,298.635875,299.216875,A
sw02025A,yeah,299.8205,300.28875,A
sw02025A,um,35.151625,35.541375,O
sw02025A,um,5.697375,6.362,O
sw02025A,um,8.9085,9.305125,O
sw02025A,exactly,110.107,110.6215,A
sw02025B,yeah,128.571125,128.99775,C
sw02025B,mhm,139.522,139.980375,C
sw02025B,yeah,135.668375,136.34225,A
sw02025B,right,179.037,179.507,A
sw02025B,right,202.44,203.03,A
sw02025B,yeah,211.000375,211.425625,A
sw02025B,yeah,211.6515,212.000375,A
sw02025B,yeah,219.8405,220.289125,A
sw02025B,yeah,220.509125,220.879125,A
sw02025B,yeah,204.14025,204.644125,A
sw02025B,yeah,204.930375,205.38925,A
sw02025B,yeah,25.012875,25.436125,A
sw02025B,hm,31.13425,31.72075,D
sw02025B,yeah,50.031625,50.468375,A
sw02025B,yeah,32.76975,33.21,A
sw02025B,yeah,34.626125,35.066125,A
sw02025B,yeah,5.170125,5.654,PR
sw02025B,yeah,301.248,301.9335,O
sw02025B,yeah,311.84625,312.28875,A
sw02025B,yeah,314.190375,314.71525,PR
sw02025B,yeah,321.037625,321.51725,A
sw02025B,yeah,321.696375,322.20075,A
sw02025B,mhm,16.851375,17.274375,C
sw02025B,yeah,95.3235,95.7805,A
sw02027A,uh-huh,188.313125,188.70925,C
sw02027A,hm,225.276125,225.756125,NS
sw02027A,hm,234.8945,235.51625,D
sw02027A,hm,248.277625,248.817625,D
sw02027A,mhm,212.866375,213.50125,C
sw02027A,um,227.452625,227.99775,O
sw02027A,yeah,245.06,245.70025,C
sw02027A,yeah,271.46475,272.06475,A
sw02027A,definitely,290.49525,291.29525,O
sw02027A,yeah,334.224,334.998625,C
sw02027A,mhm,447.09625,447.559125,C
sw02027A,yeah,526.703625,527.13725,A
sw02027A,okay,568.00375,568.538875,C
sw02027A,yeah,566.45725,567.16325,A
sw02027A,mhm,85.661125,86.215,C
sw02027A,mhm,99.221625,99.65525,C
sw02027B,uh-huh,139.8075,140.442,C
sw02027B,uh,119.212875,119.994125,NS
sw02027B,uh-huh,153.059,153.369,C
sw02027B,yeah,261.966625,262.531,A
sw02027B,no,315.75975,316.956625,Sy
sw02027B,oh,314.976625,315.590125,Sy
sw02027B,uh-huh,322.250125,322.68375,C
sw02027B,wow,338.647625,339.34825,PS
sw02027B,yeah,43.61675,44.044875,A
sw02027B,uh-huh,402.451,402.925625,C
sw02027B,yeah,391.836375,392.405625,C
sw02027B,yeah,422.36375,423.02225,C
sw02027B,gosh,425.83075,426.394375,NegS
sw02027B,really,476.412875,476.84225,PS
sw02027B,uh-huh,483.723875,484.15975,C
sw02027B,yeah,509.3165,509.70125,A
sw02027B,yeah,75.0465,75.48275,C
sw02028A,hm,152.84675,153.27675,D
sw02028A,hm,165.5015,166.0115,D
sw02028A,hm,172.699375,173.040875,NS
sw02028A,mhm,175.412,175.802,C
sw02028A,uh-huh,22.82875,23.2525,C
sw02028A,yes,182.974875,183.546375,A
sw02028A,hm,232.224375,232.845375,NS
sw02028A,mhm,245.485875,245.88075,C
sw02028A,uh-huh,238.409,238.852125,C
sw02028A,uh-huh,308.039125,308.42325,C
sw02028A,uh,300.514625,301.11925,O
sw02028A,goodness,30.59825,31.137625,NegS
sw02028A,right,324.9975,325.52425,C
sw02028A,yeah,332.269875,332.77475,C
sw02028A,mhm,363.317625,363.737625,C
sw02028A,yeah,372.874875,373.263,C
sw02028A,mhm,400.721,401.151,C
sw02028A,mhm,417.045875,417.480375,C
sw02028A,yeah,433.213875,433.719375,A
sw02028A,yeah,433.7985,434.1575,A
sw02028A,mhm,459.424875,459.719625,C
sw02028A,okay,457.920625,458.430125,O
sw02028A,uh,469.02625,469.29625,O
sw02028A,mhm,511.47525,511.83425,C
sw02028A,mhm,520.37775,520.76775,C
sw02028A,mhm,540.0055,540.337875,C
sw02028A,uh-huh,548.170125,548.47825,C
sw02028A,yeah,549.073375,549.32825,A
sw02028A,yes,541.60275,542.132,PR
sw02028A,yeah,95.72725,96.12325,A
sw02028A,hm,112.960625,113.300625,NS
sw02028A,hm,126.715375,126.9185,NS
sw02028A,hm,103.862875,104.292875,D
sw02028A,mhm,147.177,147.6175,C
sw02028A,yeah,138.22575,138.74375,A
sw02028A,yes,99.3445,99.87725,A
sw02028B,yeah,194.783,194.986375,C
sw02028B,mhm,215.834375,216.227625,C
sw02028B,mhm,281.147875,281.5145,C
sw02028B,mhm,287.135625,287.541875,C
sw02028B,uh,356.03,356.551125,O
sw02028B,hm,53.716875,54.026875,D
sw02028B,mhm,77.283875,77.683875,C
sw02028B,mhm,389.291625,389.6955,C
sw02028B,mhm,456.197875,456.64375,C
sw02028B,uh,459.47175,459.82,O
sw02028B,mhm,491.61775,491.93775,C
sw02028B,mhm,554.63925,555.032625,C
sw02028B,yeah,92.81425,93.3735,PR
sw02032A,yeah,229.109625,229.51075,A
sw02032A,yeah,239.254875,239.694375,A
sw02032A,yeah,240.664,240.907125,A
sw02032A,yeah,297.65825,298.02825,PR
sw02032A,yeah,366.718,367.0745,C
sw02032A,okay,378.204625,378.624625,C
sw02032A,yeah,384.191,384.712625,C
sw02032A,yeah,385.13,385.488625,C
sw02032A,yeah,388.868125,389.258125,PR
sw02032A,okay,473.88275,474.30575,C
sw02032A,okay,496.48925,496.869625,C
sw02032A,well,51.039875,51.3935,O
sw02032A,well,72.79275,73.1005,O
sw02032A,okay,82.466125,83.064375,O
sw02032A,okay,89.485875,89.895125,C
sw02032B,okay,2.300125,2.71,C
sw02032B,yeah,116.11325,116.502625,A
sw02032B,uh-huh,130.22575,130.630875,C
sw02032B,uh-huh,125.017,125.43775,C
sw02032B,uh-huh,127.267625,127.6525,C
sw02032B,right,167.509625,167.917375,A
sw02032B,yeah,162.27175,162.69325,A
sw02032B,oh,176.34775,176.646625,Sy
sw02032B,okay,178.80075,179.171125,C
sw02032B,right,180.750125,181.303875,A
sw02032B,oh,194.472625,195.052125,PS
sw02032B,uh,196.37275,196.818125,O
sw02032B,um,195.394875,195.969375,O
sw02032B,yeah,199.86325,200.23325,A
sw02032B,yep,199.11325,199.34325,PR
sw02032B,yeah,204.404625,204.696,C
sw02032B,uh,23.824625,24.211,O
sw02032B,right,244.126,244.758875,C
sw02032B,yes,245.354,245.898375,PR
sw02032B,right,271.581625,272.0745,A
sw02032B,uh-huh,256.854,257.2485,C
sw02032B,yeah,287.771125,288.189625,C
sw02032B,right,31.548125,31.98325,A
sw02032B,right,32.488,32.92675,A
sw02032B,oh,329.503375,329.986,Sy
sw02032B,right,305.240125,305.74025,A
sw02032B,uh-huh,310.97525,311.31875,C
sw02032B,uh-huh,302.633125,303.05725,C
sw02032B,uh-huh,307.99275,308.396125,C
sw02032B,uh,320.545125,320.715125,NegS
sw02032B,oh,6.971375,7.47175,PS
sw02032B,right,339.7105,340.198125,A
sw02032B,um,369.60125,369.98375,O
sw02032B,sure,40.998875,41.50825,C
sw02032B,um,385.66375,386.1365,O
sw02032B,oh,403.109625,403.721375,PS
sw02032B,okay,404.092875,404.528375,C
sw02032B,uh-huh,416.861125,417.29375,C
sw02032B,yeah,464.024375,464.412375,A
sw02032B,great,501.79775,502.049,A
sw02032B,okay,85.889125,86.51825,O
sw02032B,well,85.483375,85.73775,O
sw02035A,yeah,16.718125,17.048125,C
sw02035A,yeah,141.28725,141.58725,A
sw02035A,yeah,147.863125,148.14875,A
sw02035A,uh-huh,205.178125,205.49975,C
sw02035A,uh-huh,205.623,205.8725,C
sw02035A,oh,219.15475,219.4695,PS
sw02035A,uh-huh,226.179,226.547875,C
sw02035A,uh-huh,252.13125,252.467125,C
sw02035A,yeah,267.268625,267.644875,PR
sw02035A,yeah,279.894125,280.246125,A
sw02035A,definitely,292.81075,293.407,O
sw02035A,yeah,43.26325,43.54,A
sw02035A,uh-huh,56.664375,56.97675,C
sw02035A,right,81.323,81.618875,A
sw02035A,yeah,78.274625,78.58325,A
sw02035B,yeah,149.6825,150.16525,A
sw02035B,yes,154.447375,155.177375,PR
sw02035B,uh-huh,158.2725,158.766875,C
sw02035B,yeah,180.193625,180.692375,A
sw02035B,um,184.02175,184.41225,O
sw02035B,um,210.84825,211.172375,O
sw02035B,yeah,246.589,247.1595,A
sw02035B,right,279.32775,280.119,A
sw02035B,yeah,277.689875,278.091625,A
sw02035B,yeah,285.326375,285.875125,A
sw02035B,yeah,298.636625,299.058375,A
sw02035B,yeah,33.397875,33.94925,A
sw02035B,well,303.313125,303.463125,O
sw02035B,yeah,84.196875,84.75025,A
sw02035B,right,100.0205,100.501,C
sw02035B,uh-huh,102.395,102.845,C
sw02035B,yeah,96.441875,96.858625,A
sw02035B,yeah,103.215,103.79075,A
sw02036A,yeah,107.79325,108.172,A
sw02036A,yeah,137.4945,138.06775,A
sw02036A,yeah,152.042125,152.547125,PR
sw02036A,um,175.673875,176.239125,O
sw02036A,yeah,172.6315,173.084125,A
sw02036A,yeah,195.286,195.8775,A
sw02036A,yeah,203.442,203.9665,A
sw02036A,yeah,210.828625,211.347,A
sw02036A,uh-huh,217.21975,217.72975,C
sw02036A,yeah,218.91525,219.2985,C
sw02036A,yeah,232.26875,232.666125,A
sw02036A,yeah,283.798,284.277375,A
sw02036A,yeah,286.58375,286.831625,A
sw02036A,okay,298.257125,298.8,C
sw02036A,okay,51.0175,51.696125,C
sw02036A,uh-huh,48.797875,49.186625,C
sw02036A,uh-huh,42.526125,42.9935,C
sw02036A,right,94.88075,95.391625,A
sw02036A,uh-huh,85.042875,85.376125,C
sw02036A,yeah,89.438625,89.868875,A
sw02036A,yeah,82.0765,82.649375,A
sw02036B,yeah,121.25825,121.957875,C
sw02036B,okay,178.062125,178.6405,C
sw02036B,yeah,222.5435,223.031125,A
sw02036B,mhm,236.36375,236.81275,C
sw02036B,exactly,276.53675,277.55525,PR
sw02036B,yeah,272.912,273.444,A
sw02036B,okay,289.298375,289.980375,C
sw02036B,really,37.13825,37.847125,PS
sw02036B,okay,306.92975,307.510625,C
sw02036B,uh-huh,58.0945,58.668625,C
sw02036B,uh-huh,13.335375,13.756125,C
sw02036B,yeah,26.019,26.527125,C
sw02038A,yep,2.443875,2.780125,PR
sw02038A,mhm,231.081625,231.469125,C
sw02038A,right,258.803875,259.27025,A
sw02038A,right,391.707875,392.037625,A
sw02038A,right,452.5365,453.02625,A
sw02038A,yeah,442.48225,442.869375,A
sw02038A,right,500.656625,501.032125,A
sw02038A,right,496.761125,497.13675,A
sw02038A,uh-huh,73.689875,74.129875,C
sw02038A,absolutely,509.633,510.571625,A
sw02038A,right,532.521625,532.928375,A
sw02038A,mhm,584.935,585.35475,C
sw02038A,right,597.76725,598.12625,A
sw02038B,well,50.298625,50.44325,O
sw02039A,uh,107.794,108.2445,O
sw02039A,no,146.416625,147.021125,A
sw02039A,yes,17.374875,17.75025,PR
sw02039A,uh,177.583125,177.96025,O
sw02039A,mhm,240.560625,241.018,C
sw02039A,mhm,241.905625,242.219875,C
sw02039A,yeah,252.63275,252.89275,A
sw02039A,mhm,294.066125,294.476125,C
sw02039A,well,309.437,309.637,O
sw02039A,yes,42.00575,42.524,PR
sw02039A,yeah,459.481,459.842375,A
sw02039A,yes,54.781875,55.209125,A
sw02039B,huh,121.258,121.577625,NS
sw02039B,really,119.04375,119.7695,PS
sw02039B,uh-huh,120.29675,120.62025,C
sw02039B,uh-huh,110.2615,110.5415,C
sw02039B,uh-huh,136.64225,136.93325,C
sw02039B,yeah,142.924875,143.354875,C
sw02039B,yeah,137.616125,137.888,PR
sw02039B,yeah,153.771625,154.294,C
sw02039B,uh-huh,161.67375,162.02375,PR
sw02039B,yeah,162.795625,163.175625,PR
sw02039B,well,17.937375,18.277375,O
sw02039B,yes,189.197375,189.696625,A
sw02039B,uh-huh,23.236125,23.55625,C
sw02039B,yeah,32.14975,32.83975,A
sw02039B,uh-huh,205.331625,205.828,C
sw02039B,uh,213.8655,214.432625,O
sw02039B,oh,219.59225,219.847,PS
sw02039B,right,224.231,224.801,A
sw02039B,uh-huh,222.417875,222.850625,C
sw02039B,yes,219.964125,220.363,A
sw02039B,yes,220.570125,221.17275,PR
sw02039B,uh-huh,259.29225,259.68225,C
sw02039B,yeah,265.4455,265.7455,C
sw02039B,no,276.104625,276.384625,NR
sw02039B,yeah,288.38625,288.77625,C
sw02039B,really,300.94725,301.28725,PS
sw02039B,really,305.033625,305.523625,PS
sw02039B,huh,331.32325,331.72325,NS
sw02039B,huh,322.027875,322.367875,NS
sw02039B,right,334.7495,335.1295,C
sw02039B,uh-huh,317.308875,317.578875,C
sw02039B,yeah,326.521125,326.751125,C
sw02039B,really,347.086375,347.426375,PS
sw02039B,uh-huh,383.3915,383.6215,C
sw02039B,uh-huh,358.359,358.719,C
sw02039B,huh,442.344875,442.544875,NS
sw02039B,right,406.02925,406.56925,A
sw02039B,uh-huh,429.75575,429.95575,C
sw02039B,yeah,398.054375,398.354375,A
sw02039B,yeah,448.70175,449.09175,A
sw02039B,really,469.277375,469.737375,PS
sw02039B,uh-huh,467.326375,467.646375,C
sw02039B,uh,461.11575,461.31575,O
sw02039B,okay,487.127875,487.617875,C
sw02039B,uh-huh,94.566,94.995,C
sw02039B,yeah,74.17525,74.47525,A
sw02039B,yeah,95.251125,95.5595,C
sw02040A,mhm,223.20075,223.504,C
sw02040A,mhm,300.08025,300.55525,C
sw02040A,um,333.62125,334.24125,O
sw02040A,mhm,381.9775,382.280875,C
sw02040A,right,450.60525,450.954875,A
sw02040A,mhm,489.46025,489.76325,C
sw02040A,mhm,527.49925,527.8115,C
sw02040A,mhm,528.054875,528.39925,C
sw02040A,um,505.845375,505.996625,O
sw02040A,right,561.46375,561.893125,A
sw02040A,right,567.238375,567.528375,A
sw02040A,mhm,580.697875,580.992875,C
sw02040A,mhm,581.14375,581.467875,C
sw02040B,mhm,169.4265,169.8375,C
sw02040B,mhm,176.486375,176.9375,C
sw02040B,um,195.49375,195.99375,O
sw02040B,okay,205.54075,205.98075,O
sw02040B,mhm,328.842,329.332,C
sw02040B,mhm,396.73325,397.25325,C
sw02040B,uh-huh,419.62175,420.02175,C
sw02040B,hm,555.142,555.502,NS
sw02040B,yeah,558.419375,558.679375,A
sw02040B,um,576.2625,576.6725,O
sw02041A,mhm,114.4975,114.880125,C
sw02041A,mhm,115.031125,115.317875,C
sw02041A,mhm,119.34475,119.726375,PR
sw02041A,mhm,120.6965,121.05575,C
sw02041A,mhm,121.205125,121.51425,C
sw02041A,yeah,127.331875,127.75525,C
sw02041A,yeah,136.413625,136.686375,C
sw02041A,mhm,158.113125,158.453125,C
sw02041A,mhm,162.892875,163.255125,C
sw02041A,mhm,163.42825,163.73075,C
sw02041A,mhm,147.462375,147.812375,C
sw02041A,mhm,147.9285,148.282375,C
sw02041A,yeah,156.118875,156.504875,PR
sw02041A,hm,201.970375,202.30025,NS
sw02041A,mhm,188.673375,189.026375,C
sw02041A,mhm,189.163375,189.49075,C
sw02041A,mhm,193.315875,193.697125,C
sw02041A,mhm,195.266,195.618875,C
sw02041A,uh,211.380375,211.66625,O
sw02041A,mhm,36.2775,36.6205,C
sw02041A,mhm,35.811625,36.144125,C
sw02041A,uh-huh,26.611375,26.951375,C
sw02041A,um,39.22625,39.662625,O
sw02041A,mhm,279.74,280.013125,C
sw02041A,yeah,284.8415,285.20075,A
sw02041A,yeah,371.866125,372.3185,A
sw02041A,yeah,380.648875,381.004625,A
sw02041A,oh,457.243875,457.53725,Sy
sw02041A,yeah,459.58575,459.90575,C
sw02041A,mhm,464.57325,464.870375,C
sw02041A,mhm,569.812375,570.174375,C
sw02041A,mhm,562.480875,562.82775,C
sw02041A,mhm,594.63425,594.929375,C
sw02041A,mhm,595.077125,595.33625,C
sw02041A,mhm,595.754375,596.031375,C
sw02041A,mhm,569.29175,569.670125,C
sw02041A,yeah,572.714875,573.028625,A
sw02041A,yeah,576.59975,577.03975,PR
sw02041A,yeah,577.175,577.47975,C
sw02041A,yeah,586.679625,587.062875,A
sw02041A,mhm,19.174125,19.536125,C
sw02041A,uh-huh,10.00125,10.42125,C
sw02041A,mhm,97.38025,97.742,C
sw02041A,mhm,99.620875,99.9655,C
sw02041B,yeah,132.5535,132.978,A
sw02041B,yeah,169.99975,170.31975,PR
sw02041B,yeah,170.87975,171.128875,PR
sw02041B,um,173.096375,173.70975,O
sw02041B,um,185.755,186.4455,O
sw02041B,mhm,257.48475,257.794625,C
sw02041B,yeah,26.162625,26.35975,PR
sw02041B,mhm,313.48925,313.867625,C
sw02041B,mhm,341.585125,341.85025,C
sw02041B,mhm,65.606375,65.916375,C
sw02041B,mhm,88.396625,88.7005,C
sw02041B,mhm,417.843125,418.1055,C
sw02041B,mhm,426.275875,426.5395,C
sw02041B,yeah,446.499,446.756125,A
sw02041B,mhm,497.664,497.958875,C
sw02041B,yeah,509.8945,510.211125,A
sw02041B,mhm,517.275625,517.595625,C
sw02041B,yeah,513.653375,514.092875,A
sw02041B,mhm,544.279,544.52675,C
sw02041B,yeah,548.494125,548.832125,A
sw02041B,um,563.365625,563.9415,O
sw02044A,whoa,107.381375,108.235125,A
sw02044A,huh,114.664125,114.979875,NS
sw02044A,oh,226.1815,226.9085,Sy
sw02044A,sure,231.900625,232.281,C
sw02044A,yeah,217.43975,217.82975,C
sw02044A,yeah,221.752875,222.192875,C
sw02044A,yeah,34.807375,35.13875,A
sw02044A,yeah,41.28975,41.644,A
sw02044A,yeah,48.949375,49.37425,A
sw02044A,yeah,32.490875,32.749875,O
sw02044A,yeah,33.817625,34.05025,C
sw02044A,right,247.370375,247.776375,A
sw02044A,right,240.30075,240.699125,A
sw02044A,yeah,241.4185,241.835125,A
sw02044A,right,369.18125,369.43125,A
sw02044A,yeah,387.139375,387.490625,A
sw02044A,oh,480.5545,481.363625,Sy
sw02044A,yeah,484.83175,485.15125,A
sw02044A,yeah,492.190375,492.521,A
sw02044A,oh,563.3385,564.015875,Sy
sw02044A,okay,559.648125,560.1525,C
sw02044A,yeah,557.4235,557.75425,A
sw02044A,yeah,569.463375,569.800625,A
sw02044A,yeah,67.65775,68.00775,A
sw02044A,uh-huh,84.196125,84.596125,C
sw02044B,mhm,134.150625,134.759375,C
sw02044B,mhm,128.055875,128.52375,C
sw02044B,okay,200.326,201.122625,C
sw02044B,mhm,260.24325,260.692625,C
sw02044B,yeah,286.47575,287.126625,A
sw02044B,oh,319.07525,319.72525,PS
sw02044B,uh-huh,312.612375,313.15825,C
sw02044B,yeah,351.044125,351.345875,A
sw02044B,yeah,369.9015,370.41325,PR
sw02044B,sure,462.5765,463.201,C
sw02044B,uh-oh,510.54925,511.1055,Sy
sw02044B,yeah,523.74475,524.157375,A
sw02044B,oh,575.131625,575.600125,NS
sw02044B,yeah,572.642625,573.235625,C
sw02044B,yeah,584.105125,584.62125,A
sw02045A,no,128.834125,129.001125,A
sw02045A,well,173.380875,173.671,O
sw02045A,yeah,172.833,173.179875,A
sw02045A,yeah,203.003625,203.171875,C
sw02045A,uh,257.9885,258.358625,O
sw02045A,mhm,330.523,330.693,A
sw02045A,well,336.214875,336.412125,O
sw02045A,yeah,335.58475,335.809875,A
sw02045A,yeah,366.1245,366.461625,C
sw02045B,mhm,122.71125,123.086,C
sw02045B,hm,146.668125,147.08775,D
sw02045B,hm,155.25075,155.52975,NS
sw02045B,mhm,135.188375,135.54675,C
sw02045B,uh-huh,152.0335,152.34725,C
sw02045B,yeah,142.367,142.766875,PR
sw02045B,well,162.686625,163.04575,O
sw02045B,oh,177.518875,177.88675,Sy
sw02045B,yeah,21.96775,22.46375,C
sw02045B,yeah,24.150375,24.583625,C
sw02045B,yeah,25.47,25.776875,C
sw02045B,uh-huh,194.356125,194.6655,C
sw02045B,hm,204.83425,205.102625,D
sw02045B,hm,233.64,233.921375,D
sw02045B,hm,247.640125,247.92925,NS
sw02045B,yeah,238.783625,239.253625,C
sw02045B,yeah,245.899375,246.2905,C
sw02045B,uh-huh,262.902125,263.2895,C
sw02045B,wow,272.84375,273.35,PS
sw02045B,yeah,275.357625,275.863125,C
sw02045B,oh,279.412,279.74725,Sy
sw02045B,yeah,308.151625,308.51075,A
sw02045B,yeah,306.890625,307.3425,A
sw02045B,uh-huh,312.82775,313.248875,C
sw02045B,yeah,318.046125,318.406375,A
sw02045B,uh-huh,354.57625,354.92525,C
sw02045B,hm,387.121625,387.422375,NS
sw02045B,yeah,388.60375,389.12325,C
sw02045B,yeah,389.9885,390.485,A
sw02045B,yeah,43.71825,44.176,A
sw02045B,huh,81.3835,81.576125,NS
sw02045B,mhm,62.645125,63.02275,C
sw02045B,mhm,72.978875,73.3775,C
sw02045B,oh,55.65425,56.137125,PS
sw02045B,oh,91.642875,92.037375,PS
sw02050A,yeah,10.707875,11.2725,C
sw02050A,right,122.258625,122.698625,A
sw02050A,exactly,172.627375,173.28075,A
sw02050A,right,189.87075,190.39,A
sw02050A,right,206.15175,206.6145,A
sw02050A,right,198.376875,198.818375,C
sw02050A,right,211.909875,212.407,C
sw02050A,right,212.5935,213.013625,C
sw02050A,right,31.231,31.716,A
sw02050A,yeah,24.659375,25.08325,C
sw02050A,right,255.82175,256.33575,A
sw02050A,exactly,279.752125,280.586125,A
sw02050A,exactly,280.9515,281.71425,A
sw02050A,right,288.91775,289.406125,A
sw02050A,right,275.7,276.14275,A
sw02050A,exactly,350.813375,351.525125,A
sw02050A,right,334.9435,335.46075,A
sw02050A,right,347.761875,348.26525,A
sw02050A,true,328.515875,329.02825,A
sw02050A,exactly,41.36975,42.165,C
sw02050A,right,36.94725,37.413,A
sw02050A,right,388.45975,388.98275,A
sw02050A,exactly,401.361875,402.16325,A
sw02050A,exactly,402.442,403.3035,A
sw02050A,right,428.1005,428.462625,A
sw02050A,yeah,431.332,431.758125,PR
sw02050A,exactly,459.979875,460.697125,A
sw02050A,huh,446.6375,447.094125,NS
sw02050A,right,455.63425,456.147,A
sw02050A,yeah,450.02425,450.50375,C
sw02050A,right,510.456,510.98275,A
sw02050A,yeah,507.47575,507.8305,C
sw02050A,right,520.71275,520.996125,A
sw02050B,mhm,136.94,137.464,C
sw02050B,mhm,137.644875,138.096375,C
sw02050B,mhm,222.933625,223.512375,C
sw02050B,mhm,311.76025,312.290375,C
sw02050B,mhm,368.651125,369.212125,C
sw02050B,mhm,45.594375,45.909375,C
sw02050B,uh-huh,52.861375,53.39,C
sw02050B,mhm,417.556125,418.175125,C
sw02050B,yes,420.980125,421.523,A
sw02050B,mhm,483.292875,483.799,C
sw02050B,mhm,469.132375,469.577375,C
sw02050B,mhm,90.642625,91.0815,C
sw02051A,hm,199.498875,200.299875,NS
sw02051A,hm,216.030625,216.520625,D
sw02051A,mhm,166.737375,167.18425,C
sw02051A,mhm,149.086125,149.442375,C
sw02051A,no,157.1085,157.609875,A
sw02051A,uh-huh,151.82325,152.193625,C
sw02051A,uh-huh,186.78175,187.198,C
sw02051A,uh-huh,206.782,207.17075,C
sw02051A,yeah,158.43075,158.7525,PR
sw02051A,huh,26.732625,27.679375,NS
sw02051A,uh,30.057125,30.593875,O
sw02051A,yeah,227.106375,227.4955,A
sw02051A,mhm,245.407875,245.78325,C
sw02051A,mhm,247.247625,247.579125,PR
sw02051A,oh,241.429125,241.750875,Sy
sw02051A,uh-huh,260.079625,260.570625,C
sw02051A,uh-huh,274.71975,275.085875,C
sw02051A,uh-huh,286.60825,286.954375,C
sw02051A,yeah,248.642125,248.889375,A
sw02051A,mhm,302.5575,302.88125,C
sw02051A,uh-huh,320.004875,320.389,C
sw02051A,uh-huh,303.739625,304.07125,C
sw02051A,mhm,381.90325,382.283375,C
sw02051A,mhm,373.7035,374.092625,C
sw02051A,yeah,365.39875,365.83225,A
sw02051A,yeah,378.14075,378.450625,A
sw02051A,mhm,418.568625,418.949,C
sw02051A,yeah,385.086875,385.293,A
sw02051A,mhm,434.872875,435.227125,C
sw02051A,yeah,428.537,428.950375,A
sw02051A,mhm,451.992125,452.423125,C
sw02051A,uh-huh,459.102,459.52275,C
sw02051A,mhm,60.184625,60.612625,PR
sw02051A,mhm,536.196,536.59475,C
sw02051A,uh-huh,505.638625,506.01575,C
sw02051A,yeah,520.78875,521.331,A
sw02051A,huh,572.16575,572.398875,NS
sw02051A,uh-huh,572.742,573.198,C
sw02051A,uh-huh,583.136375,583.440875,C
sw02051A,yeah,593.4755,593.876875,A
sw02051A,sure,71.538875,72.11,C
sw02051A,uh-huh,78.857375,79.289375,C
sw02051A,uh-huh,125.857625,126.216375,C
sw02051A,yeah,127.807625,128.102625,PR
sw02051B,right,4.965875,5.350125,A
sw02051B,well,139.74125,140.110875,O
sw02051B,well,234.98775,235.255625,O
sw02051B,exactly,489.980625,490.56375,A
sw02051B,mhm,472.15525,472.893625,C
sw02051B,well,95.362875,95.632375,O
sw02053A,mhm,123.09175,123.60175,C
sw02053A,yeah,126.383625,126.772375,A
