speakerID,speakerID_sex,lexical_token,feedback_start,feedback_end,function,4sec_interlocutor_context
sw02039B,female,right,224.26681363396983,224.76415541055275,C,minister of uh in England with the permanent secretary
sw02120A,female,yes,53.2911679642256,53.73043594588647,A,that that we have to address the racial racial issues in the United
sw02120A,female,right,55.329860445496536,55.71662627795491,A,racial issues in the United States before we can go anywhere
sw02157A,female,yeah,137.2711613299597,137.6967874409104,C,used to be the general manager starting the World Football League
sw02157A,female,mmm,152.67425,153.32631954672752,O,of the guy's name either the coach of the Vikings
sw02064A,male,mhm,56.98997665150691,57.2615,C,they're very violent and they want i mean they're anxious for someone to be
sw02064A,male,yes,57.48671520466603,57.71575197551189,A,violent and they want i mean they're anxious for someone to be killed and
sw02632B,male,yeah,225.06509142943452,225.43115819917796,A,oh well that's good
sw02632B,male,yeah,240.91813464463684,241.3505540612694,C,it differently if i um you know could do it over again
sw02393A,female,mhm,486.11581990562115,486.41289585766475,C,one well i've still got the book it's um i think it's just called Texas Gardening
sw02393A,female,hm,491.748625,492.35090690019194,D,to use uh for the shady areas versus the really sunny areas
sw02393A,female,uh-huh,499.66225,500.13525,C,i don't remember what it is but it's got like a boot on the front of the the book
sw02441B,male,yes,75.40115961847448,75.73225,Y,dead set against it you know i had wanderlust you know
sw02441B,male,yeah,88.57813805495738,88.799,C,time to settle down and do something so i started to work on my education
sw02441B,male,uh-huh,93.87792083227565,94.127625,C,such that i didn't i couldn't do it as much as i wanted
sw02194B,male,yeah,438.07875384770443,438.196650215347,Y,see is a different direction i don't know if you are you familiar with uh programs like Harvard
sw02194B,male,right,442.40275977175565,442.60997156943046,A,where they have uh uh like a print shop
sw02194B,male,hm,455.7542935752275,455.9086769500277,MS,the monitor and and transmit it just like a view foil
sw02018A,female,yes,340.7046546665504,341.0940417198968,A,you know compared to the work that she did i think there's
sw03066A,female,yeah,129.73811735832302,130.301119183544,C,i've always had them well since the early seventies i really like the breed
sw03066A,female,oh,133.46783995413676,134.400515831649,S,um but my silver one i had to put to sleep a few
sw03066A,female,uh-huh,139.86326206424988,140.326987465534,C,would go into the main bathroom which is surrounded by the
sw03066A,female,uh-huh,141.30437681671077,141.72238281223446,C,which is surrounded by the house there's no outside windows
sw02233A,male,yeah,262.02248493870195,262.13557340513603,A,actually in any there are some places where some teachers are just afraid to teach you know are they
sw02233A,male,yeah,265.42539642381706,265.6123839428747,A,you know are they going to or they go to work where they're just baby sitters i
sw02233A,male,yeah,271.02173280222047,271.28325,A,job is to make sure that no kids get killed in their classroom for that day
sw02233A,male,yeah,281.22906736491075,281.44247459103195,C,imagine teaching in a situation like that and actually trying to get anything across to a student
sw02233A,male,yeah,285.0542335851733,285.2369319615556,C,i'd be more concerned about getting myself out alive at the end of the day
sw02233A,male,yeah,291.58347235642003,291.7522052717118,C,the that's one of the main things that sort of happens to be sure up you know in or
sw02233A,male,yeah,299.5011962534185,299.7588229948621,A,metal detector and and uh outside the school or something
sw02121B,male,mhm,444.463939544857,444.6993083754402,C,uh single person single car
sw02121B,male,mhm,447.07101733286044,447.3139482142254,C,single car driving a lot of people don't even like to carpool
sw02121B,male,mhm,449.33296905577896,449.5825313021876,C,don't even like to carpool but we could do that that'll help
sw02121B,male,mhm,462.4823932258631,462.74611974687804,C,uh what's being given out by power plants
sw02291B,male,mhm,265.92339279409157,266.2884336194009,A,most groups though they become a self-protection thing
sw02291B,male,yes,269.8000381309104,270.0562522313036,A,uh of saving jobs or getting more salary
sw02291B,male,yes,283.457989214061,283.81874552264134,A,community and many of them have been in the system for twenty years
sw02291B,male,mhm,287.51212438360903,287.8943032758343,A,which i just can't think you'd find that in a large city school
sw02085A,female,what,210.901875,211.23415963260817,O,i'll tell you what we could do
sw02085A,female,mhm,221.912625,222.3531907572629,C,money you know do a little bit better research on who gets hired
sw02078A,female,yes,574.679,575.0793201894877,Y,Shoeless Joe was it like the movie
sw02005B,male,mhm,339.1123562101994,339.399684028307,C,necessarily you know like the quantity of
sw02005B,male,yes,340.88672022212637,341.1770995933609,A,know like the quantity of care but the quality
sw02005B,male,right,342.6336760315887,342.8469635343539,C,care but the quality of care that the people that work
sw02005B,male,mhm,343.93840128860694,344.1390238523919,C,the quality of care that the people that work there were
sw02005B,male,mhm,347.8802208556247,348.16118414718306,C,were very interested that to make it as close a home
sw02005B,male,yes,348.8221372553056,349.0373520547825,C,interested that to make it as close a home environment as possible
sw02303A,male,uh,140.14109912705823,140.35485203155704,O,it is totally wrong well
sw02303A,male,right,149.44423842320413,149.799125,A,which you automatically equate with lower education
sw02303A,male,um,153.4190640715674,153.62027839786936,O,tend not to be registered and
sw02291B,male,mhm,8.207727936391617,8.49845812848105,C,for two years while my husband was getting his business established
sw02291B,male,yes,28.903569368375983,29.389,A,a very different endeavor than teaching
sw02291B,male,yeah,49.44825,49.74684623639823,C,had a problem with it i guess i've just gotten a little tired of fighting
sw02067B,female,yes,193.30234460144396,193.64558345682616,A,and oh absolutely preapproved that's their
sw02268B,female,uh-huh,394.60744494003876,395.00679206358495,C,like that but really huge sharks
sw02268B,female,uh-huh,398.0336625907285,398.5017861633299,C,are down there i mean incredibly large
sw02268B,female,mhm,404.32540584154697,404.871125,C,dread naughty boys in my family would fish for them all
sw02268B,female,wow,407.20883200254843,407.92,SS,for them all night it was incredible the size of them
sw02268B,female,uh-huh,411.4896531148118,411.91858150676876,C,on the the next morning they would have them strung up across the
sw02632B,male,yeah,348.60180445178963,348.9087078780927,O,yeah it's true um-hum
sw02632B,male,yeah,358.82480989064027,359.31153372938775,A,satisfaction out of taking somebody that wasn't as
sw02632B,male,yeah,367.9173272535335,368.3271016535201,Y,in in areas and just watching them get better you know
sw02122B,female,uh-huh,126.5537346219521,126.995,C,us it's uh uh you know it's like for doing like you know like resumes
sw02122B,female,mhm,128.25576289887584,128.76525,C,for doing like you know like resumes and presentations
sw02122B,female,yeah,132.31518484792875,132.567125,A,we use like for example a Macintosh which is a lot easier for graphics
sw02122B,female,right,136.0615,136.671,A,than the PC than you know the IBM PC's or anything compatible with that
sw02122B,female,mhm,140.58097236172034,140.97625,C,due due to the fact that well you know i i haven't tested the the PS two yet
sw02122B,female,right,147.0363140041587,147.44975,C,you know like you can manage it a lot easier than than the old one
sw02122B,female,right,153.363375,153.98925,C,use little arrows to go onto the screen and check where you wanted to start
sw02387A,female,mhm,394.7285660692785,395.124,C,and when our first child was you know an infant
sw02387A,female,huh,404.915375,405.54043221397126,SS,that you could detect they were in the scale the music scale
sw02490B,female,hm,252.986125,253.23315533748118,D,it yeah and the police love it which really
sw02490B,female,hm,268.56875,268.81551773493703,D,said you all the people said that's fine we care less you know we're all honest and
sw02155B,female,yeah,521.1010412678277,521.4030060838887,C,a nursing home too but everyone has basically their own room
sw02155B,female,mhm,525.9800875583982,526.3944377759256,C,they're allow you know they none of them have cars because they can't drive
sw02155B,female,hm,536.92125,537.327079473207,C,has a chore like maybe Wednesday night it's George's turn to set all the
sw02155B,female,yeah,541.4781178765949,541.7868939291084,A,and it's really nice because that keeps them going too rather than just sitting around
sw02256B,female,yeah,150.58742564632902,150.9119880133831,A,uh is is the role of television
sw02256B,female,yes,156.49099384875325,156.743875,A,don't know it seems they're using it as a babysitter instead of a learning tool that
sw02078A,female,yes,324.264875,324.635125,Y,yeah or working in the system
sw02160B,female,mhm,350.1089017500706,350.54778865502493,C,this guy comes up he goes hey how you doing whatever and then he started talking to me and this guy was from
sw02160B,female,mhm,352.962125,353.622875,C,me and this guy was from Jamaica right and he's got his little brother
sw02160B,female,yeah,366.28064941556323,366.6112134655844,C,a lot of money he goes you know and uh in the movie
sw02160B,female,right,366.7638467594608,367.18125,C,he goes you know and uh in the movie Good
sw02158B,male,yeah,567.3356460996761,567.512625,C,wear you know the shirts from from the gym everyday of the week the
sw02158B,male,mhm,571.6488043208727,572.006875,C,that you can tell them apart because they have the year that they were bought in
sw02121B,male,mhm,195.2000538376415,195.4863633982481,C,uh larger plants up around up around one twenty eight
sw02121B,male,right,202.011625,202.27558257356282,C,during the night too like they blow off their their stacks from
sw02121B,male,mhm,204.87699564288255,205.14378409708416,C,from uh the the boilerhouse for powerhouses
sw02121B,male,right,206.64390053267013,206.8813152209472,C,the boilerhouse for powerhouses and they do that at night too
sw02121B,male,yeah,210.86293325474304,211.11337863391196,C,been complaining that the cars have been pitted and you know
sw02121B,male,yeah,212.202145957143,212.42106475992472,C,cars have been pitted and you know spots all over them
